"laser speed";"laser power";"hatch spacing";"vm_avg";"disp_sq";"cauchy_sq"
0.215057696;0.650319427;0.722989059;0.150453568;1.144773494;0.276747692
0.813911269;0.353245664;0.770984611;0.455202027;0.247324395;0.587853075
0.344909127;0.217064928;0.753376342;0.492878843;0.401413636;0.811591204
0.629830335;0.304723283;0.662970194;0.47981614;0.334521692;0.630171182
0.519752388;0.412970464;0.541727033;0.629232446;0.570528226;1.234406969
0.611093359;0.643278494;0.980224161;0.805332722;0.372703841;1.585902118
0.882645969;0.322383229;0.463435859;0.479808796;0.357458944;0.528286659
0.385891511;0.360628289;0.624338456;0.625844911;0.590881848;1.298446365
0.227768612;0.554517466;0.560401008;0.150434105;1.161146171;0.277001433
0.572085481;0.942880537;0.470259597;0.152465901;1.141331656;0.217564804
0.270563417;0.661572047;0.701176211;0.189659031;1.044538923;0.351532115
0.596887755;0.497890024;0.593586327;0.646361874;0.546204785;1.255698263
0.569296001;0.460723253;0.763731149;0.815546114;0.371896564;1.541838758
0.450007997;0.470977919;0.750350423;0.661341709;0.538509216;1.358223979
0.792473385;0.435250515;0.780193639;0.614135001;0.275521301;0.805828691
0.940131026;0.450917343;0.890482267;0.490584838;0.2092837;0.527045133
0.381285255;0.404481399;0.7786065;0.671733097;0.530833753;1.416751601
0.384410167;0.409441904;0.699477463;0.623972117;0.603316418;1.31467171
0.462093358;0.965260833;0.948945966;0.396544279;0.735952577;0.833258176
0.385482827;0.242689054;0.899100385;0.485179906;0.295411829;0.682213967
0.191682935;0.638240428;0.793435415;0.149552002;1.154720588;0.2945321
0.656706264;0.316606646;0.508625976;0.584690595;0.40092534;0.952232681
0.690079594;0.717851847;0.834917861;0.731267023;0.457252724;1.408758986
0.168220105;0.38920754;0.584494362;0.224310544;1.027755115;0.499233463
0.195382363;0.588383532;0.628394332;0.14564544;1.157572197;0.210839569
0.937784208;0.436221242;0.707090897;0.524286681;0.272184661;0.636962027
0.803611328;0.34627701;0.948418152;0.441678675;0.159143183;0.504936952
0.421780853;0.568191126;0.718024186;0.621917814;0.663153863;1.343379615
0.507422083;0.496441887;0.472649647;0.559039787;0.741165342;1.153107002
0.370106595;0.778469119;0.581751667;0.159583246;1.035106431;0.288516106
0.895565145;0.82747725;0.739513748;0.72985936;0.432947823;1.385532669
0.290894163;0.291928348;0.625540342;0.599085263;0.59573549;1.181546879
0.339956077;0.661168437;0.511017361;0.157421368;1.059306535;0.283844966
0.725182876;0.387825565;0.90349387;0.500133185;0.252414844;0.590093289
0.905325487;0.378391878;0.729517765;0.47056363;0.248089733;0.582274795
0.241220059;0.330353403;0.706245486;0.597905843;0.71104149;1.24439813
0.56154378;0.516229903;0.564750888;0.629251207;0.635150053;1.29558512
0.144662016;0.283532731;0.456122437;0.249299374;1.111716049;0.60032274
0.932898029;0.663725946;0.527419857;0.660877516;0.501564738;1.309986568
0.357063811;0.16191567;0.72809481;0.377796953;0.28852157;0.767017968
0.344296295;0.445936038;0.833083579;0.687553389;0.598246695;1.454864809
1;0.40686964;0.682391234;0.471322492;0.245769312;0.479591453
0.564596737;0.277129474;0.92235272;0.439113149;0.211325935;0.594259129
0.961560823;0.684418597;0.573693898;0.714760171;0.455920054;1.394831012
0.22162987;0.247706574;0.628248054;0.561996833;0.66098409;1.168292437
0.350875973;0.350575585;0.716846432;0.66385052;0.538053666;1.297469676
0.757262611;0.338860896;0.801460257;0.45967857;0.239974406;0.533251306
0.715519105;0.748731793;0.998644525;0.826225971;0.359476661;1.583255945
0.691854335;0.20815782;0.586380498;0.351233648;0.216034132;0.494854519
0.542606592;0.862348885;0.468173491;0.163629251;1.024933909;0.240883543
0.844293171;0.352009047;0.955294169;0.436371457;0.147369145;0.546108828
0.208345954;0.714236198;0.679082905;0.149875655;1.086148873;0.191611704
0.418419115;0.214046151;0.876316584;0.428810782;0.25231217;0.629912959
0.18605263;0.337439977;0.445306136;0.244345502;1.072425012;0.510202995
0.387558283;0.913562334;0.631884898;0.150727988;1.136453362;0.244961988
0.321518099;0.165617675;0.971999366;0.407211398;0.236023408;0.705184869
0.599767803;0.61151019;0.825442074;0.722857422;0.465451846;1.427515581
0.605825156;0.279995892;0.448647704;0.551611623;0.453611224;0.971333791
0.279096554;0.878451157;0.732475138;0.1472158;1.126431549;0.204692984
0.285555198;0.746292839;0.723583146;0.159008572;1.010466002;0.295119748
0.153930357;0.672085291;0.90016176;0.140637431;1.204221437;0.194679991
0.288441049;0.905030685;0.919652221;0.166786388;1.035982735;0.292075115
0.268157609;0.626615842;0.629334254;0.167810699;1.06462293;0.310869554
0.234883328;0.673212304;0.634166262;0.140843797;1.122547921;0.200651006
0.165469982;0.40739595;0.575830936;0.189870462;1.112081003;0.391172418
0.733664973;0.341255223;0.904979597;0.448485375;0.189070605;0.479772739
0.515903125;0.701204072;0.683747506;0.511021614;0.737547464;1.039636761
0.980318645;0.420506475;0.857022195;0.457677246;0.191835168;0.520392218
0.560907101;0.893335676;0.994960779;0.715087362;0.562494836;1.500001794
0.293887592;0.602535598;0.520801459;0.155768008;1.118072985;0.3237563
0.214604997;0.761655372;0.891789304;0.146393496;1.123056235;0.275684523
0.325785316;0.772210957;0.696570902;0.178487202;1.034925931;0.294757381
0.431260476;0.841387781;0.51695361;0.148614332;1.159346045;0.249392327
0.660884468;0.226564233;0.551013663;0.384490067;0.268334089;0.449603079
0.516459942;0.476140427;0.759124019;0.7323652;0.464893469;1.496480255
0.524729536;0.595480521;0.600212064;0.607448687;0.676479745;1.251471903
0.306916102;0.762597284;0.974535144;0.342713558;0.821048355;0.819241187
0.26903337;0.832727198;0.902238469;0.163919378;1.01227498;0.306536649
0.502366792;0.678670664;0.530934626;0.326679216;0.87137403;0.680035493
0.716300313;0.740349725;0.98412693;0.830756584;0.365451436;1.586872508
0.142104741;0.37116585;0.830013705;0.323125436;0.955173793;0.642078004
0.807723989;0.91982813;0.617119327;0.553501831;0.69674839;1.075808731
0.72407304;0.250237483;0.59796764;0.391729529;0.239565912;0.593350682
0.956637802;0.355844592;0.976061309;0.421593228;0.116104331;0.464838047
0.200653359;0.656055154;0.882669523;0.161182232;1.059010426;0.310457347
0.600758911;0.260638799;0.641621683;0.416676499;0.289130593;0.73440643
0.190688436;0.781881542;0.956487947;0.147118199;1.135341081;0.237866188
0.261203572;0.461669157;0.584025489;0.306885249;0.945391823;0.588513004
0.229275182;0.712548266;0.862089627;0.16215547;1.0833702;0.348863931
0.290502419;0.837853861;0.822992549;0.159087199;1.032782821;0.326103853
0.547716831;0.230750215;0.929185745;0.395508032;0.1801394;0.565168989
0.749570232;0.636259247;0.481078293;0.647966499;0.598932012;1.303284975
0.694955354;0.291170098;0.867310924;0.424673743;0.182761005;0.52504304
0.397947703;0.65461237;0.482980042;0.193516414;1.021835675;0.328600155
0.188635552;0.443159381;0.793853662;0.325985551;0.906604205;0.685106312
0.550091552;0.892496475;0.869095471;0.544398748;0.68373681;1.12084763
0.562424779;0.226582433;0.960685285;0.391189425;0.162909946;0.550587941
0.479403591;0.204135051;0.942915003;0.389259949;0.184076472;0.633007854
0.668595301;0.793911593;0.790951085;0.780778318;0.528771052;1.531178134
0.593896427;0.843081503;0.851207671;0.687384029;0.580456194;1.516146021
0.297203335;0.750078907;0.451024479;0.153130803;1.131689538;0.222357506
0.622291323;0.725672017;0.782089477;0.760356179;0.537320735;1.568042922
0.889809092;0.87479061;0.755440037;0.724091037;0.462711356;1.387573836
0.207752033;0.475392409;0.840330609;0.351512171;0.907651683;0.71684729
0.943123791;0.41500515;0.605411926;0.541106246;0.302710876;0.674287472
0.796497591;0.317876554;0.904041703;0.413814419;0.159590111;0.420033931
0.426055099;0.744964614;0.931266556;0.562958397;0.673902111;1.163243076
0.458767599;0.438928465;0.591781011;0.589940942;0.649632778;1.276165294
0.165308046;0.591626529;0.967191695;0.169008612;1.047920033;0.392707708
0.776122005;0.349486073;0.782889454;0.461198026;0.24801998;0.56032911
0.486586624;0.184434322;0.697730209;0.365886247;0.241807332;0.638111627
0.672248986;0.298864229;0.859172973;0.432048909;0.195764431;0.552852691
0.356389785;0.180087834;0.471203925;0.434820083;0.514281609;0.71645025
0.424649223;0.243714732;0.690455173;0.500964604;0.392534521;0.750049752
0.945610627;0.29058013;0.553120535;0.404452659;0.219447228;0.435400009
0.869784477;0.328281169;0.892751527;0.409220806;0.144571227;0.42528266
0.198144722;0.25321939;0.988666422;0.65469597;0.482676885;1.24141133
0.474691392;0.765652361;0.997737094;0.717457764;0.554852586;1.507624292
0.968817459;0.728657556;0.603453008;0.712563404;0.45225333;1.360742398
0.202754267;0.303734037;0.67570746;0.584134208;0.754403727;1.280773324
0.927912616;0.824552878;0.542316521;0.69276347;0.574365852;1.428440141
0.216835391;0.473012136;0.55737236;0.188169642;1.072651622;0.44496703
0.947585818;0.375345045;0.960023429;0.439060097;0.13225991;0.541527639
0.210091115;0.449061048;0.621285564;0.265161354;1.018711008;0.659633067
0.222313189;0.949881998;0.762847525;0.137498718;1.190820648;0.195957931
0.27574385;0.15438142;0.468788662;0.424048177;0.559771799;0.728067035
0.491481624;0.171739967;0.456774867;0.361899293;0.352816831;0.58412527
0.2960055;0.780417221;0.704377034;0.150239227;1.088908077;0.270698856
0.552655703;0.835482265;0.477424844;0.195223479;0.997951141;0.290784003
0.24889294;0.772969918;0.733617152;0.148172212;1.15251132;0.23000308
0.570303845;0.241542002;0.577585995;0.411845751;0.35021183;0.53645873
0.397118691;0.97857784;0.77810267;0.178825049;0.96818493;0.28201526
0.147181829;0.380737972;0.570295187;0.16895782;1.108792858;0.341801304
0.157600883;0.274072221;0.612199433;0.450910057;0.916552069;0.976588746
0.6455437;0.264829241;0.962842453;0.405304137;0.157043651;0.527688917
0.407041346;0.465675607;0.562405802;0.581678074;0.722134359;1.318114663
0.514060228;0.856684965;0.930170671;0.591624084;0.667169509;1.23554489
0.307424188;0.539806344;0.4597712;0.174930002;1.071748471;0.333626585
0.240021431;0.396418867;0.500993891;0.293293942;0.992093631;0.569234672
0.199968013;0.51903166;0.713185201;0.20266208;1.074319653;0.425776016
0.469985304;0.495336437;0.611020192;0.645416885;0.639376604;1.350926834
0.179806476;0.614276535;0.60067351;0.120334983;1.095124095;0.168292854
0.983621725;0.398312833;0.670735584;0.466568305;0.249365457;0.461141291
0.238418623;0.572868859;0.593049698;0.150545774;1.115142512;0.31954119
0.176387726;0.323230585;0.996131206;0.635459543;0.665195582;1.421047458
0.340475062;0.192137156;0.479231554;0.475706737;0.54073309;0.823481517
0.46619227;0.97233348;0.632325167;0.159388794;1.015215377;0.261110798
0.89724124;0.377387261;0.657123149;0.465527228;0.27463551;0.515950408
0.504133179;0.163346302;0.451742713;0.346360674;0.3316629;0.527640675
0.772250637;0.313846409;0.447753662;0.52019806;0.398881754;0.968517683
0.898684643;0.958734759;0.799875179;0.769500109;0.492663309;1.521206129
0.881061308;0.374890616;0.923307634;0.442297556;0.152289459;0.462810766
0.592879962;0.255505892;0.486176344;0.474891468;0.417338506;0.645522668
0.626391029;0.769156879;0.870856436;0.796009114;0.487790819;1.62686444
0.723254385;0.341847291;0.839175442;0.456929723;0.24385404;0.674106807
0.755341165;0.306798735;0.931868308;0.418217763;0.156503293;0.484765414
0.257641475;0.648431718;0.549984504;0.137079142;1.151787702;0.203148967
0.391689796;0.900132797;0.863417539;0.291025775;0.856144795;0.62440423
0.329783328;0.506538229;0.496237204;0.283947741;0.940185329;0.591423178
0.678797332;0.775309923;0.753911845;0.757129895;0.525147014;1.563365877
0.273508022;0.487563585;0.627683079;0.322031628;0.922667549;0.631276896
0.540694076;0.203252579;0.478582335;0.384770215;0.356786061;0.64615802
0.260217637;0.511830268;0.592460225;0.249785572;1.004444207;0.603997248
0.66675753;0.994068352;0.49747272;0.197528265;0.994825761;0.302893585
0.228434747;0.621735346;0.507923285;0.131172292;1.047920521;0.167835831
0.36846636;0.653145949;0.459876348;0.150345372;1.083844976;0.269677912
0.468212523;0.823333581;0.573184423;0.209945881;0.976661231;0.364948233
0.463485231;0.173335146;0.579432728;0.360602866;0.293842017;0.653071873
0.308804322;0.863569525;0.92092781;0.210283871;0.973724188;0.337892198
0.505986489;0.9398067;0.605981662;0.194155491;0.993862623;0.304447808
0.188925104;0.54937632;0.649358912;0.147544504;1.168329157;0.3038954
0.537465526;0.65773289;0.858376139;0.758409461;0.533274418;1.612400188
0.396016422;0.867631136;0.827539278;0.29731653;0.881473752;0.642094926
0.618265434;0.187164682;0.819425377;0.334564285;0.150951129;0.456823945
0.838851094;0.362644994;0.614255896;0.500102972;0.310000591;0.557497824
0.828907679;0.348871837;0.659071061;0.452977353;0.280997323;0.560200332
0.146385783;0.44308161;0.609777113;0.134009211;1.157842642;0.27001417
0.302037754;0.509186616;0.865611143;0.592031004;0.683807758;1.265070251
0.181931;0.383773742;0.544938327;0.232556037;1.04921786;0.561854412
0.253174482;0.969036039;0.62250615;0.149849643;1.043668833;0.243160881
0.393103651;0.150891288;0.46253808;0.357780165;0.388415107;0.747461509
0.613897954;0.267498022;0.465673508;0.490710677;0.428003592;0.712435072
0.314587396;0.830225425;0.807778871;0.179075964;0.993296666;0.363511171
0.235397974;0.615360962;0.900767211;0.284490964;0.92692466;0.631284457
0.530278124;0.855408919;0.788488802;0.441041915;0.742911501;0.931522398
0.642036685;0.744099426;0.561382073;0.462301373;0.745412743;0.983579937
0.665485515;0.195115177;0.526440617;0.350922313;0.245820966;0.408181884
0.155831658;1;0.989791164;0.153892984;0.97303452;0.26414275
0.148456109;0.271832286;0.51637338;0.324762825;1.048586198;0.718959707
0.737750559;0.314411408;0.861491478;0.430303226;0.184229841;0.531746734
0.733175483;0.619695911;0.498173734;0.64593688;0.595299907;1.308462104
0.277377553;0.670473554;0.459206731;0.129236799;1.005281635;0.169658526
0.775393288;0.886098928;0.496606814;0.331104276;0.827978554;0.733511101
0.748074943;0.295243639;0.796309982;0.418045858;0.189772666;0.493592594
0.181797849;0.424298947;0.690769002;0.283122753;1.005336024;0.704286437
0.70867432;0.799426925;0.483428572;0.328024019;0.831177691;0.664297757
0.553744124;0.724491418;0.636802007;0.47697985;0.765952413;0.988087118
0.422351387;0.759243325;0.586842935;0.224628113;0.957730431;0.433823049
0.155395511;0.753531744;0.856843663;0.13685702;1.214683065;0.195748635
0.750574365;0.608407368;0.62053265;0.691275094;0.4852194;1.397498851
0.59009058;0.897341709;0.513856261;0.214355397;0.970398039;0.387049541
0.337305478;0.595047996;0.569776254;0.257169543;0.986584509;0.620071286
0.607995774;0.609204564;0.512644944;0.561510067;0.705746592;1.200208154
0.566875645;0.688002404;0.647192087;0.584045687;0.669396487;1.194436695
0.380963515;0.617381316;0.846456617;0.579391823;0.677350692;1.281405522
0.795815183;0.339794634;0.488785803;0.530625783;0.38431478;0.766019335
0.996334896;0.484209709;0.924809646;0.499096768;0.199246414;0.604268743
0.997953052;0.305484327;0.881774965;0.375409743;0.107506065;0.379366993
0.568286625;0.287745036;0.983056639;0.45382166;0.195252346;0.558623522
0.443323622;0.639500518;0.680780673;0.464936791;0.781711174;0.925092006
0.491693966;0.861582646;0.811170406;0.391456174;0.772364262;0.779172986
0.989131093;0.300548902;0.751482805;0.382322824;0.148223346;0.415315008
0.373750074;0.426639774;0.51327169;0.528946878;0.771145975;1.104786187
0.279911512;0.507820136;0.581308962;0.281237693;0.987506772;0.57533743
0.369069974;0.624088375;0.560734144;0.264172134;0.975993227;0.580467567
0.220553526;0.723167436;0.873838437;0.149815488;1.112145018;0.308763377
0.946199785;0.296528244;0.684545381;0.403468815;0.170619573;0.391330865
0.226418508;0.462460522;0.507597072;0.181096443;1.066841549;0.378430628
0.206141684;0.476761822;0.783244283;0.318491065;0.952232702;0.655696753
0.485091018;0.840612632;0.908262764;0.527764526;0.694147678;1.120961798
0.166884088;0.784200718;0.743050986;0.14630668;1.091694776;0.240540556
0.283327603;0.652532038;0.873408781;0.335796035;0.890735842;0.767376289
0.383726133;0.392908275;0.49451456;0.571407402;0.733623886;1.134515311
0.389123929;0.419401071;0.467274731;0.506097097;0.801353385;1.036895458
0.630672578;0.192467644;0.880197229;0.32875911;0.136351022;0.355003851
0.84631363;0.347872446;0.66433063;0.453946405;0.264430477;0.493604147
0.883710648;0.858619985;0.752486842;0.726512612;0.463161706;1.398643575
0.599191207;0.223376803;0.810565768;0.379842204;0.185019428;0.503245775
0.382060025;0.776817591;0.764158154;0.306352664;0.865853621;0.677003163
0.877821247;0.282561798;0.529165949;0.411230273;0.28156377;0.473240513
0.277649001;0.682813199;0.87745514;0.290881019;0.925660824;0.674566586
0.438818442;0.708683401;0.936389322;0.657551254;0.611552197;1.422309398
0.591091946;0.907201172;0.756832776;0.437591345;0.760642403;0.897750257
0.224038341;0.872109604;0.687229587;0.135304422;1.120841207;0.194721695
0.399140857;0.632734786;0.792756578;0.525520952;0.749692749;1.066087261
0.973242924;0.310712042;0.464147622;0.433548299;0.31279289;0.510571349
0.558753086;0.923302231;0.91757379;0.565406878;0.628702948;1.140243347
0.416225984;0.710753925;0.836048956;0.48682379;0.718752018;0.972119128
0.98967551;0.740564885;0.616400311;0.734280989;0.429426663;1.471924484
0.766669062;0.733739166;0.482355853;0.5080138;0.711217013;1.010141018
0.158524784;0.669943128;0.731395722;0.115684958;1.094508954;0.166273504
0.643231106;0.82054125;0.658918553;0.513204937;0.73775894;1.022977075
0.770009977;0.604859418;0.520326826;0.625091264;0.585168203;1.311596986
0.647998973;0.97729882;0.709785294;0.38587825;0.787209725;0.763528095
0.169417103;0.44932607;0.495837965;0.135553235;1.186222406;0.227897749
0.602474495;0.176602683;0.895240526;0.31645082;0.101292174;0.366777728
0.594498854;0.53613727;0.505049476;0.640401472;0.642300613;1.401098407
0.178175617;0.708267298;0.63006794;0.140716158;1.098602304;0.227197728
0.729977016;0.985272948;0.474197338;0.221065593;0.97515877;0.380563473
0.136002217;0.803942164;0.961460866;0.136949943;1.138372575;0.215836808
0.94904663;0.308796812;0.612672731;0.417592298;0.20303292;0.36669616
0.597311758;0.189656462;0.46835191;0.361451631;0.307887608;0.632418173
0.310525769;0.451750482;0.601576184;0.434364545;0.848415291;0.917874505
0.917278746;0.282257023;0.716751139;0.375620331;0.160646203;0.379872202
0.6884998;0.297633728;0.981527297;0.42865358;0.157823865;0.477850604
0.192650421;0.95848363;0.8401796;0.130329428;1.011518608;0.201237154
0.758498327;0.286127365;0.608251389;0.424902443;0.291537661;0.48783457
0.355873042;0.831338081;0.814877431;0.244764101;0.919314949;0.488390014
0.522727271;0.188147788;0.702542956;0.364397382;0.223351123;0.586647377
0.763058236;0.320610097;0.493075005;0.506996362;0.381886465;0.625231688
0.16232854;0.388756893;0.644863207;0.251938114;1.04447628;0.652897155
0.36393616;0.590227553;0.860001507;0.598706913;0.670271032;1.348996795
0.419535884;0.20466682;0.983447004;0.412153709;0.204126787;0.564044205
0.753351646;0.151099377;0.589748817;0.270399487;0.109332795;0.330717547
0.289201466;0.641549848;0.740594602;0.261945026;0.97735112;0.583239882
0.178945389;0.597373708;0.580130179;0.120234329;1.019265822;0.161263739
0.966600423;0.253021799;0.448827084;0.380064675;0.244217436;0.389438237
0.653773357;0.16908819;0.509635801;0.320171136;0.223859733;0.406377152
0.659118501;0.956359768;0.775547031;0.522636964;0.700972528;1.044344283
0.185241894;0.565066143;0.965080214;0.250620931;0.954917083;0.561256982
0.335718916;0.155916313;0.845271783;0.373210906;0.253154402;0.641035967
0.252109425;0.634055808;0.787371741;0.225262063;1.01387003;0.460132259
0.434636149;0.798837625;0.96420279;0.537798162;0.690531178;1.10253215
0.347864589;0.790075587;0.777518712;0.240590524;0.942745089;0.480785533
0.150085361;0.467518043;0.531565064;0.118191294;1.114894054;0.157590137
0.410693629;0.818950248;0.698453548;0.251390269;0.952451761;0.533395956
0.965719926;0.259762066;0.568359991;0.367447309;0.186262287;0.355608569
0.176752329;0.266416264;0.525644646;0.457155427;0.925143345;1.050292415
0.955435593;0.23424804;0.450494039;0.360991143;0.227458154;0.371306242
0.816036291;0.637455802;0.522108324;0.639587518;0.579851308;1.318067005
0.172093845;0.441677786;0.500225755;0.12692208;1.183692506;0.22014209
0.23739567;0.860659924;0.565647518;0.135262717;1.04805531;0.221398615
0.281003402;0.507327341;0.668690284;0.345151075;0.926490085;0.734750569
0.136735706;0.464137697;0.636013519;0.131572987;1.174485692;0.189322616
0.923211716;0.248436173;0.607543743;0.362707397;0.177551749;0.335509041
0.77415259;0.947470363;0.647598996;0.516394309;0.717455776;1.020242882
0.60411387;0.878895913;0.598940656;0.327017746;0.84171567;0.721639724
0.67022961;0.261808892;0.997030893;0.396026272;0.146043593;0.514993607
0.71373685;0.997822559;0.673689324;0.399679106;0.768216192;0.84649319
0.433349229;0.839144502;0.911677661;0.415419683;0.787342966;0.824208747
0.393885005;0.925117228;0.806703309;0.22206659;0.942616971;0.403821398
0.410974657;0.812787182;0.894593282;0.401502992;0.791747518;0.855168135
0.285043811;0.585305551;0.93438642;0.457322027;0.760308421;0.955859119
0.374603954;0.734545121;0.714901826;0.294165368;0.914994642;0.681237399
0.311023016;0.817850147;0.940664018;0.267603172;0.907029369;0.570257084
0.180945231;0.805244912;0.677459909;0.135616385;1.057707597;0.227789494
0.711516655;0.651685082;0.489581645;0.5963201;0.649213622;1.279232568
0.580843621;0.846030062;0.684036407;0.405323679;0.784904663;0.802779244
0.911681412;0.809939131;0.49361428;0.592692797;0.655164045;1.243302358
0.626774434;0.935070372;0.587368478;0.293602762;0.880904111;0.653000076
0.735350796;0.893733178;0.607072903;0.451151769;0.767043971;0.884644306
0.743545554;0.289604845;0.668032349;0.416128149;0.262626462;0.440312601
0.226194134;0.929945961;0.6485271;0.129730888;1.072342806;0.208938073
0.327279595;0.688257763;0.719960381;0.264181775;0.947348732;0.600912341
0.949518198;0.288445721;0.511988228;0.404667686;0.271399753;0.438739313
0.902181036;0.238498314;0.865889445;0.326837;0.104908131;0.371358412
0.934745515;0.272564348;0.891320072;0.348372803;0.106785834;0.345670886
0.933434917;0.846763919;0.558426545;0.699384865;0.580768438;1.466902685
0.925497367;0.359042321;0.634535618;0.458019129;0.262541607;0.558360527
0.65229181;0.160193865;0.631011662;0.301393555;0.161996367;0.421225628
0.583669901;0.207558515;0.498699087;0.379461157;0.318211649;0.583374632
0.505417141;0.826310516;0.583145536;0.258664897;0.918098012;0.553533562
0.686471062;0.937063502;0.494302306;0.244785355;0.937462132;0.509613157
0.48771251;0.752947354;0.864860947;0.620468312;0.664043229;1.349042174
0.598030825;0.815050431;0.488422861;0.260485675;0.914875152;0.563780046
0.313255709;0.715524601;0.95724122;0.37262879;0.802517154;0.757072167
0.336165623;0.678028694;0.959700947;0.466973766;0.764702795;0.962013108
0.353297676;0.962879501;0.942512704;0.219618589;0.903759231;0.383190414
0.873181894;0.7223384;0.597251978;0.666574011;0.51013077;1.346019057
0.621338809;0.185714573;0.961287169;0.322899954;0.088786417;0.419371026
0.646418506;0.986673545;0.938753541;0.6928917;0.569129547;1.427833708
0.452972482;0.184663753;0.774124597;0.371615409;0.232707714;0.614488121
0.316937058;0.766409914;0.844573651;0.261518546;0.907037878;0.549614322
0.451980957;0.730764925;0.875230058;0.585920637;0.684274639;1.253625004
0.784557304;0.19988859;0.522868605;0.337057381;0.205349791;0.32942244
0.948453237;0.26386279;0.705655433;0.358068192;0.149056945;0.359575486
0.742216816;0.841949593;0.828616381;0.785229058;0.490627501;1.517256033
0.345496147;0.76045283;0.970189298;0.395928237;0.784913479;0.89736964
0.409277274;0.65908605;0.791614506;0.496001754;0.763060935;1.05350643
0.628748282;0.720206981;0.478105482;0.325482821;0.8602499;0.71806479
0.258839458;0.946300012;0.522447921;0.133731177;0.914340575;0.233386313
0.284272301;0.622647075;0.954293759;0.417380151;0.807185314;0.889292856
0.154154716;0.750884132;0.786262852;0.122407037;1.026717083;0.187582446
0.240203835;0.432916305;0.721630032;0.418184547;0.859458962;0.840804518
0.519296651;0.579700351;0.466906042;0.379837815;0.841767759;0.786259161
0.83187751;0.275442582;0.972984508;0.374981009;0.114334327;0.431656253
0.152832919;0.78476746;0.789072251;0.126049816;1.029200951;0.209081581
0.744897604;0.190528631;0.771294364;0.30547431;0.101603384;0.353664544
0.777696957;0.232097436;0.926860341;0.337254113;0.115824677;0.367888817
0.677149735;0.613375321;0.535502864;0.658775902;0.593096989;1.385553273
0.50086786;0.815872755;0.595411789;0.274315973;0.893439447;0.605282351
0.203807783;0.469806229;0.966241196;0.433184082;0.853777708;0.913965101
0.701963525;0.318826682;0.654817307;0.471231158;0.317680225;0.571896281
0.263166251;0.533837332;0.919772236;0.453888873;0.802492457;1.030852184
0.891914396;0.243985832;0.492324542;0.373431403;0.230973458;0.406478047
0.704997302;0.225554325;0.835462969;0.349511358;0.146209919;0.476046175
0.448476975;0.145412616;0.734104638;0.317184528;0.198573418;0.504497101
0.428337409;0.496236436;0.693379863;0.672532601;0.609799841;1.307363758
0.695574667;0.93425126;0.491870988;0.250802501;0.933239873;0.532943639
0.508983885;0.550043735;0.70746164;0.668750982;0.58887559;1.38430692
0.635343263;0.172482285;0.698021811;0.313574472;0.161783014;0.473285727
0.985275699;0.293466305;0.728669221;0.371785585;0.146059332;0.354107838
0.582160307;0.786997158;0.717333912;0.55610832;0.698637211;1.135737593
0.220099644;0.494522345;0.972371469;0.446208084;0.823081237;0.924559119
0.350351951;0.685591353;0.969676416;0.50034165;0.739367803;0.967163505
0.663828649;0.17846385;0.834442184;0.306674469;0.097116922;0.40050777
0.271189314;0.366841254;0.563997067;0.502080821;0.816141322;1.068354101
0.49644758;0.850391809;0.914109076;0.532964522;0.665524997;1.060278588
0.823753581;0.21884527;0.501082635;0.352179317;0.223342527;0.387900352
0.872207441;0.177249295;0.547397726;0.295157832;0.15142477;0.261588728
0.623408097;0.86529678;0.55826711;0.31790299;0.850009041;0.67446827
0.650909242;0.709574566;0.721780985;0.740856425;0.545936929;1.474149316
0.863958468;0.245242428;0.797408163;0.348238065;0.133118098;0.403431802
0.497192253;0.975855934;0.716003315;0.252220223;0.899865264;0.497128482
0.909490749;0.189315028;0.912418666;0.263010541;0.056088084;0.296136998
0.693304198;0.573406561;0.541188635;0.6268817;0.589567617;1.312701191
0.543433064;0.168620713;0.701222224;0.334091425;0.190689045;0.532928339
0.571128914;0.833584353;0.571279775;0.313437979;0.866921644;0.746482408
0.552188685;0.15722111;0.871969507;0.31024234;0.103181704;0.410285912
0.138772279;0.43701686;0.517760711;0.110875402;1.153016328;0.144652546
0.21608537;0.403824253;0.737471591;0.422627723;0.864891128;0.876726757
0.691813154;0.231011953;0.665806331;0.373755053;0.204588954;0.411808314
0.77104618;0.267876836;0.524052088;0.415388657;0.31296612;0.446441396
0.225090787;0.801815789;0.504545761;0.124077682;0.879353068;0.217171327
0.265391587;0.457486099;0.748898014;0.466376208;0.816696665;1.004471497
0.720122784;0.234925127;0.980546817;0.358628744;0.117244203;0.379297725
0.918344056;0.200095142;0.745388941;0.28896816;0.082686351;0.299195708
0.14567663;0.459120941;0.485450064;0.100259667;1.119871947;0.141695604
0.854412325;0.218048188;0.904661447;0.304593711;0.073900192;0.302395091
0.557066586;0.953342481;0.869363509;0.464626755;0.713524633;0.944408509
0.614542353;0.165154898;0.691860726;0.312055057;0.134214196;0.43204948
0.754145949;0.221474362;0.529605488;0.363789573;0.235784358;0.371213717
0.958016568;0.239662076;0.61450519;0.35070497;0.156008667;0.310187072
0.152271951;0.922175571;0.911023335;0.113810152;1.007424036;0.187589514
0.671560223;0.950436933;0.552184121;0.288505276;0.901500614;0.669887216
0.460735538;0.70236399;0.594387476;0.324864715;0.868328703;0.738773745
0.330027933;0.643369533;0.752000764;0.341795809;0.896764148;0.757189283
